# TOPAS Version: 3.7.p1_expanded
# Parameter File: EnvironmentSource.txt
# Results for scorer: TestSphereFluenceScorer
# Scored in component: TestSphere
# Fluence ( /mm2 ) : Sum   
0.0394335649907589
