# TOPAS Version: 3.9_expanded
# Parameter File: EnvironmentSource.txt
# Results for scorer: TestDiscTrackScorer
# Scored on surface: TestDisc/ZMinusSurface
# SurfaceTrackCount : Sum   
15531
