# TOPAS Version: 3.7.p1_expanded
# Parameter File: ChangingKEFilterByTimeFeature.txt
# Results for scorer Boxb
# Scored in component: Box
# Fluence ( /mm2 ) : Sum   
0.0001219442274305038
