# TOPAS Version: 3.7.p1_expanded
# Parameter File: Filters.txt
# Results for scorer OnlyIncludeIfParticleOrAncestorNotNamed
# Scored on surface: Box/ZPlusSurface
# SurfaceTrackCount : Sum   
0
