# TOPAS Version: 3.7.p1_expanded
# Parameter File: FilterByInteractionCount.txt
# Results for scorer InteractionCountNotEqual1
# Scored in component: Phantom
# EnergyDeposit ( MeV ) : Sum   
0.2809230089187622
