# TOPAS Version: 3.7.p1_expanded
# Parameter File: SplitByTimeFeature.txt
# Results for scorer DoseAtPhantom-lung1
# Scored in component: Phantom
# DoseToMedium ( Gy ) : Sum   
1.305490654815444e-12
