# TOPAS Version: 3.7.p1_expanded
# Parameter File: Filters.txt
# Results for scorer OnlyIncludeIfParticleTraversedVolume
# Scored on surface: Box/ZPlusSurface
# SurfaceTrackCount : Sum   
1
