# TOPAS Version: 3.9
# Parameter File: FilterByInteractionCount.txt
# Results for scorer: InteractionCountAbove2
# Filtered by: OnlyIncludeParticlesWithInteractionCountAbove = 2
# Scored in component: Phantom
# EnergyDeposit ( MeV ) : Sum   
0.04061344265937805
