# TOPAS Version: 3.9
# Parameter File: OriginCount.txt
# Results for scorer: CountOuterE
# Filtered by: OnlyIncludeParticlesNamed = 1 "e-"
# Scored in component: OuterCone
# OriginCount : Sum   
2
