# TOPAS Version: 3.8_expanded
# Parameter File: OriginCount.txt
# Results for scorer: CountInnerG
# Filtered by: OnlyIncludeParticlesNamed = 1 "gamma"
# Scored in component: InnerCone
# OriginCount : Sum   
12
