# TOPAS Version: 3.9_expanded
# Parameter File: Filters.txt
# Results for scorer: OnlyIncludeIfNotInMaterial
# Filtered by: OnlyIncludeIfNotInMaterial = 1 "Lead"
# Scored on surface: Box/ZPlusSurface
# SurfaceTrackCount : Sum   
1
