# TOPAS Version: 3.7.p1_expanded
# Parameter File: Filters.txt
# Results for scorer: OnlyIncludeParticlesWithInitialKENot
# Filtered by: OnlyIncludeParticlesWithInitialKENot = 100 MeV
# Scored on surface: Box/ZPlusSurface
# SurfaceTrackCount : Sum   
1
