# TOPAS Version: 3.9_expanded
# Parameter File: Filters.txt
# Results for scorer: OnlyIncludeParticlesNotOfAtomicMass
# Filtered by: OnlyIncludeParticlesNotOfAtomicMass = 1
# Scored on surface: Box/ZPlusSurface
# SurfaceTrackCount : Sum   
0
