# TOPAS Version: 3.7.p1_expanded
# Parameter File: Origin.txt
# Results for scorer ParticlesFromFilm1ContainerButNotSubcomponents
# Scored in component: Phantom
# Fluence ( /mm2 ) : Sum   
1.745491857718662e-07
