# TOPAS Version: 3.9
# Parameter File: Complex.txt
# Results for scorer: EDepAtPhantom2
# Scored in component: Phantom2
# X in 2 bins of 10 cm
# Y in 2 bins of 10 cm
# Z in 1 bin  of 20 cm
# EnergyDeposit ( MeV ) : Sum   
0, 0, 0, 486.4083557128906
0, 1, 0, 307.3697814941406
1, 0, 0, 223.1220397949219
1, 1, 0, 405.3113403320312
